Date,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit,day_of_week
2019-08-18,18,97,87.9,79,79,75.1,72,88,67.3,46,15,8.3,0,29.8,29.8,29.7,0.0,6
2019-08-19,19,97,87.0,78,78,75.1,71,93,69.4,43,17,7.1,0,29.9,29.9,29.8,0.05,0
2019-08-20,20,92,84.3,77,77,74.3,70,90,72.8,50,10,4.5,0,29.9,29.9,29.9,0.0,1
2019-08-21,21,96,85.6,77,76,72.5,67,94,67.4,40,13,4.4,0,29.9,29.9,29.8,0.09,2
2019-08-22,22,95,85.6,76,76,73.4,70,94,68.3,44,17,7.8,0,29.9,29.8,29.8,0.0,3
2019-08-23,23,91,82.3,77,77,74.9,72,94,79.0,53,15,6.9,0,29.8,29.8,29.7,0.02,4
2019-08-24,24,94,84.0,77,76,73.8,71,90,72.8,49,12,5.8,0,29.8,29.8,29.7,0.16,5
2019-08-25,25,95,82.3,77,77,75.7,74,94,81.4,54,15,6.4,0,29.8,29.7,29.7,0.01,6
2019-08-26,26,96,85.8,79,79,76.1,72,94,74.7,46,13,6.6,0,29.7,29.7,29.6,1.5,0
2019-08-27,27,97,87.0,80,78,75.3,70,87,69.7,43,18,6.4,0,29.9,29.8,29.7,0.0,1
2019-08-28,28,95,82.1,74,79,74.1,69,94,78.5,49,23,4.8,0,29.9,29.9,29.8,0.0,2
2019-08-29,29,93,82.9,74,77,73.0,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29,3
2019-08-30,30,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,4
2019-08-31,31,95,83.8,75,75,72.5,70,88,70.2,44,20,6.1,0,29.9,29.9,29.8,0.0,5
2019-01-09,1,99,86.1,77,75,69.5,59,88,61.6,26,14,6.1,0,29.9,29.9,29.8,0.0,2
2019-02-09,2,98,85.5,75,72,67.3,62,87,57.5,30,15,6.8,0,29.9,29.9,29.8,0.0,5
2019-03-09,3,97,85.4,76,72,69.4,67,79,60.6,37,17,7.2,0,29.9,29.8,29.8,0.0,5
2019-04-09,4,98,86.4,77,74,70.1,66,84,61.1,36,15,7.4,0,29.9,29.9,29.8,0.0,1
2019-05-09,5,99,86.5,75,74,68.4,63,90,58.6,30,8,3.9,0,30.0,29.9,29.9,0.0,3
2019-06-09,6,98,86.1,77,76,69.8,63,90,61.9,32,9,5.1,0,30.0,29.9,29.8,0.0,6
2019-07-09,7,98,85.0,75,74,70.8,64,87,65.5,33,15,5.2,0,29.9,29.9,29.8,0.0,1
2019-08-09,8,97,84.5,71,75,70.8,65,93,66.1,36,15,5.5,0,29.9,29.9,29.8,0.0,4
2019-09-09,9,96,84.6,75,75,71.5,67,90,67.4,41,17,7.7,0,29.9,29.9,29.8,0.0,0
2019-10-09,10,92,81.9,76,76,73.6,68,94,77.4,50,14,6.1,0,30.0,29.9,29.9,0.0,2
2019-11-09,11,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30.0,30.0,29.9,1.63,5
2019-12-09,12,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30.0,29.9,29.9,0.05,0
2019-09-13,13,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30.0,29.9,29.9,0.05,4
2019-09-14,14,96,84.3,75,71,68.8,62,85,63.2,36,16,7.2,0,30.0,29.9,29.9,0.0,5
2019-09-15,15,96,83.5,75,73,69.7,65,87,65.9,37,13,6.0,0,29.9,29.9,29.8,0.0,6
2019-09-16,16,94,81.4,75,74,71.5,68,91,73.8,43,25,9.5,0,29.9,29.8,29.8,0.0,0
2019-09-17,17,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,1
2019-09-18,18,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,2
2019-09-19,19,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,3
2019-09-20,20,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21,4
2019-09-21,21,90,81.5,75,76,73.0,70,94,77.0,54,18,10.2,3,30.0,29.9,29.9,0.88,5
2019-09-22,22,89,81.0,75,77,74.8,73,96,82.1,65,20,7.5,0,29.9,29.9,29.9,0.0,6
2019-09-23,23,89,81.2,76,78,75.7,72,97,84.2,59,16,5.5,0,29.9,29.9,29.8,0.0,0
2019-09-24,24,90,81.0,73,75,71.3,68,94,74.6,48,14,5.9,0,29.9,29.8,29.8,0.26,1
2019-09-25,25,91,80.3,72,73,70.6,69,93,74.2,48,15,5.7,0,29.8,29.8,29.7,0.0,2
2019-09-26,26,91,79.8,72,73,69.8,65,93,74.0,42,12,4.7,0,29.8,29.8,29.7,0.0,3
2019-09-27,27,85,78.4,73,77,74.1,71,94,86.9,74,16,6.2,0,29.8,29.8,29.7,0.0,4
2019-09-28,28,90,82.7,75,76,73.8,71,94,76.0,55,16,8.8,0,29.9,29.8,29.7,0.28,5
2019-09-29,29,90,83.1,77,76,73.8,71,90,74.2,55,16,10.0,3,29.9,29.9,29.9,0.0,6
2019-09-30,30,91,83.5,77,78,75.0,72,94,76.8,55,15,10.0,3,29.9,29.9,29.8,0.0,0
2019-01-10,1,91,81.8,75,76,73.1,69,94,76.8,52,15,8.0,0,29.9,29.9,29.8,0.0,3
2019-02-10,2,92,81.6,74,76,72.9,69,97,77.0,52,14,5.9,0,29.9,29.9,29.8,0.0,6
2019-03-10,3,92,80.8,75,76,72.0,69,94,76.5,50,16,6.2,0,29.9,29.9,29.8,0.0,6
2019-04-10,4,92,81.3,72,73,70.5,69,91,71.6,48,9,4.4,0,29.9,29.9,29.8,0.02,2
2019-05-10,5,93,81.0,73,73,70.4,69,87,71.7,47,8,3.8,0,29.9,29.8,29.8,0.0,4
2019-06-10,6,91,81.5,73,74,71.8,68,93,74.1,47,13,5.0,0,29.9,29.8,29.8,0.0,0
2019-07-10,7,82,77.0,68,73,69.4,62,91,77.9,65,18,10.7,0,30.0,29.9,29.9,0.0,2
2019-08-10,8,83,72.8,66,66,61.0,58,87,67.8,46,13,7.7,3,30.0,29.9,29.8,0.0,5
2019-09-10,9,88,76.8,66,71,68.1,64,93,76.0,49,18,7.3,0,29.9,29.8,29.7,0.0,1
2019-10-10,10,91,81.8,73,73,70.2,64,87,69.6,41,18,10.0,0,29.8,29.8,29.7,0.0,3
2019-11-10,11,79,66.4,52,75,60.0,42,94,80.3,60,25,12.6,0,30.1,29.9,29.7,0.0,6
2019-12-10,12,71,60.0,53,49,44.6,41,80,58.3,39,16,11.0,3,30.1,30.0,29.9,0.49,1
2019-10-13,13,81,68.3,56,63,55.0,48,80,63.7,44,10,5.4,3,30.0,29.9,29.8,0.0,6
2019-10-14,14,88,77.6,69,77,70.7,62,94,79.4,63,14,7.9,3,29.9,29.8,29.8,0.0,0
2019-10-15,15,91,82.3,77,77,73.4,69,94,76.1,48,13,6.3,0,29.8,29.8,29.7,0.11,1
2019-10-16,16,79,71.0,60,74,66.7,54,96,86.1,73,16,8.4,0,30.0,29.9,29.8,1.03,2
2019-10-17,17,67,60.2,55,53,50.9,48,87,72.5,52,10,6.6,0,29.9,29.9,29.8,0.0,3
2019-10-18,18,80,65.9,54,62,56.3,51,90,73.3,43,7,4.5,0,29.8,29.7,29.6,0.0,4
2019-10-19,19,90,75.5,64,74,67.3,61,96,77.6,50,10,4.0,0,29.7,29.6,29.6,0.0,5
2019-10-20,20,90,81.8,75,75,73.1,70,94,75.9,52,14,8.1,3,29.7,29.7,29.6,0.0,6
2019-10-21,21,81,73.9,64,75,63.9,47,90,72.7,46,22,9.3,3,29.9,29.7,29.6,0.26,0
2019-10-22,22,79,65.3,54,49,44.1,37,75,50.6,23,13,5.7,0,30.1,30.0,29.9,0.35,1
2019-10-23,23,80,66.1,53,58,52.1,45,86,63.2,38,22,9.2,0,30.0,30.0,29.9,0.0,2
2019-10-24,24,82,69.9,60,67,62.6,58,93,78.5,56,21,11.3,0,29.9,29.9,29.8,0.0,3
2019-10-25,25,67,56.6,51,65,52.0,45,93,84.5,74,20,13.8,5,29.9,29.9,29.8,0.93,4
2019-10-26,26,68,56.1,51,52,47.0,45,90,72.8,50,15,7.6,0,29.8,29.8,29.8,0.26,5
2019-10-27,27,77,64.0,51,60,55.3,49,93,75.4,48,14,6.0,0,29.9,29.9,29.8,0.0,6
2019-10-28,28,75,68.1,60,64,61.7,58,93,80.7,68,12,8.4,3,29.9,29.9,29.8,0.0,0
2019-10-29,29,74,70.0,67,69,66.2,62,93,87.9,79,17,8.6,0,29.9,29.8,29.8,0.0,1
2019-10-30,30,70,59.9,47,68,56.7,42,96,89.1,80,23,11.3,0,30.1,29.8,29.8,2.11,2
2019-10-31,31,57,46.8,40,42,32.0,27,86,58.6,33,22,13.8,0,30.3,30.2,30.0,0.24,3
2019-01-11,1,59,48.0,37,46,36.5,32,89,67.3,39,10,4.3,0,30.3,30.2,30.1,0.0,4
2019-02-11,2,67,55.7,48,47,41.2,35,89,62.6,31,15,5.5,0,30.3,30.2,30.2,0.0,0
2019-03-11,3,68,54.2,43,48,42.0,37,90,67.6,34,12,4.5,0,30.2,30.1,30.0,0.0,0
2019-04-11,4,75,64.4,53,66,59.1,48,93,83.3,68,16,7.5,0,30.0,29.9,29.9,0.0,3
2019-05-11,5,83,71.5,64,68,65.0,61,97,80.8,58,14,6.3,0,30.1,30.0,29.9,0.0,5
2019-06-11,6,80,68.0,59,62,57.9,55,93,72.7,43,14,6.3,0,30.1,30.1,30.0,0.0,1
2019-07-11,7,71,63.6,52,66,60.3,48,93,88.8,81,17,8.5,0,30.1,30.0,30.0,0.0,3
2019-08-11,8,54,51.9,46,50,46.3,40,88,82.1,74,16,10.9,5,30.2,30.2,30.1,0.0,6
2019-09-11,9,67,51.7,41,46,38.9,31,86,65.6,29,6,2.4,0,30.2,30.1,30.1,0.01,2
2019-10-11,10,75,59.8,44,57,49.9,42,93,72.6,43,14,4.9,0,30.1,30.0,29.9,0.0,4
2019-11-11,11,76,59.4,39,66,53.3,34,93,80.7,67,30,12.1,0,30.2,29.9,29.9,0.0,0
2019-12-11,12,47,39.0,34,33,24.7,20,83,58.5,37,26,16.4,7,30.4,30.3,30.2,0.01,2
2019-11-13,13,45,39.3,31,35,26.3,21,85,61.3,42,8,4.2,0,30.3,30.2,30.1,0.0,2
2019-11-14,14,47,45.4,43,44,39.9,35,90,81.5,66,13,9.0,6,30.2,30.1,30.1,0.0,3
2019-11-15,15,63,47.3,40,42,38.9,36,93,76.0,38,10,5.1,0,30.3,30.2,30.2,0.16,4
2019-11-16,16,63,48.4,38,43,37.8,35,89,70.3,35,7,2.3,0,30.2,30.1,30.0,0.0,5
2019-11-17,17,68,54.5,40,52,44.1,37,93,71.0,38,7,1.6,0,30.0,29.9,29.9,0.0,6
2019-11-18,18,73,58.3,48,51,47.0,42,96,70.6,33,8,2.3,0,29.9,29.8,29.8,0.0,0
2019-11-19,19,79,61.5,47,58,52.0,45,96,75.0,35,12,3.6,0,29.9,29.9,29.8,0.0,1
2019-11-20,20,78,68.4,54,65,61.2,53,97,79.2,56,23,10.7,0,29.9,29.9,29.9,0.0,2
2019-11-21,21,80,74.0,71,69,66.3,65,87,77.2,62,17,11.0,5,29.9,29.9,29.8,0.0,3
2019-11-22,22,79,68.2,54,72,62.6,46,97,82.6,68,17,7.4,0,29.9,29.9,29.8,0.03,4
2019-11-23,23,66,54.2,48,45,43.1,42,80,67.7,45,17,8.1,0,30.0,29.9,29.9,0.01,5
2019-11-24,24,69,54.9,42,47,42.3,38,89,66.3,33,10,2.6,0,30.0,29.9,29.8,0.0,6
2019-11-25,25,79,68.1,48,68,60.1,46,93,76.6,56,14,7.8,0,29.8,29.6,29.6,0.0,0
2019-11-26,26,81,76.8,73,70,68.4,67,85,75.8,62,15,9.6,5,29.7,29.6,29.5,0.0,1
2019-11-27,27,76,66.4,62,70,36.9,28,84,36.1,22,21,14.1,6,30.1,30.0,29.8,0.0,2
2019-11-28,28,73,67.2,61,68,55.0,36,96,67.1,38,17,12.0,9,30.1,30.1,30.0,0.0,3
2019-11-29,29,75,72.7,70,70,69.4,68,97,89.4,84,18,13.6,5,30.0,29.9,29.8,0.0,4
2019-11-30,30,81,75.8,68,72,68.7,48,87,79.0,49,16,10.1,5,29.8,29.7,29.6,0.0,5
2019-01-12,1,67,59.1,49,43,31.2,27,54,35.8,23,20,10.1,6,30.1,30.0,29.8,0.07,5
2019-02-12,2,64,51.2,42,38,33.0,29,80,53.3,27,15,6.5,0,30.2,30.1,30.1,0.0,1
2019-03-12,3,71,53.6,39,49,40.8,36,89,67.5,29,8,2.8,0,30.0,29.9,29.8,0.0,1
2019-04-12,4,75,58.5,48,47,42.3,35,90,60.6,23,8,2.9,0,30.0,29.9,29.9,0.0,4
2019-05-12,5,74,62.4,49,59,53.4,44,90,73.5,53,13,5.4,0,30.0,29.9,29.9,0.0,6
2019-06-12,6,74,66.0,59,65,56.4,48,93,73.6,44,18,7.6,0,30.1,30.0,29.9,0.0,2
2019-07-12,7,72,59.0,51,50,46.8,43,89,65.8,43,10,5.6,0,30.2,30.1,30.0,0.0,4
2019-08-12,8,74,60.9,48,62,54.0,45,93,79.5,55,14,6.2,0,30.0,29.9,29.8,0.0,0
2019-09-12,9,83,73.8,67,68,65.6,62,90,76.6,51,14,6.8,0,29.8,29.7,29.7,0.0,3
2019-10-12,10,70,53.4,46,67,47.8,41,93,81.7,62,22,14.8,3,30.3,30.0,29.8,0.01,5
2019-11-12,11,60,49.0,43,40,36.6,33,82,64.3,36,15,10.3,3,30.4,30.3,30.3,0.22,1
2019-12-12,12,62,50.8,39,50,41.9,35,86,72.7,52,10,3.3,0,30.3,30.1,29.9,0.0,3
2019-12-13,13,74,61.5,52,57,50.6,46,90,69.0,44,9,4.5,0,29.9,29.8,29.7,0.0,4
2019-12-14,14,74,59.6,45,60,49.2,42,93,72.5,35,14,5.4,0,29.8,29.7,29.7,0.0,5
2019-12-15,15,84,74.1,67,69,66.6,63,93,78.7,51,15,10.2,6,29.8,29.7,29.7,0.0,6
2019-12-16,16,79,62.9,44,70,56.0,34,90,78.6,66,23,13.2,6,30.0,29.8,29.7,0.0,0
2019-12-17,17,54,45.0,39,34,30.3,27,73,57.6,40,23,14.7,5,30.3,30.2,30.0,0.06,1
2019-12-18,18,59,44.0,32,30,26.1,19,82,55.0,21,10,2.6,0,30.4,30.3,30.3,0.0,2
2019-12-19,19,59,45.5,32,36,31.3,23,88,61.6,27,10,4.5,0,30.3,30.3,30.2,0.0,3
2019-12-20,20,54,49.7,44,45,39.3,34,80,68.0,54,10,7.6,5,30.2,30.2,30.1,0.0,4
2019-12-21,21,56,51.7,46,41,39.9,38,79,64.5,53,9,5.6,0,30.2,30.2,30.1,0.02,5
2019-12-22,22,62,51.2,43,42,39.8,39,86,67.1,43,14,7.2,3,30.2,30.1,30.0,0.0,6
2019-12-23,23,71,53.3,42,42,39.8,37,86,64.5,29,7,3.8,0,30.1,30.0,29.9,0.0,0
2019-12-24,24,73,57.0,42,52,46.7,40,93,70.9,42,7,2.6,0,30.0,29.9,29.9,0.0,1
2019-12-25,25,73,58.1,46,57,52.0,45,97,82.0,51,10,3.8,0,29.9,29.9,29.8,0.0,2
2019-12-26,26,75,59.7,51,59,53.9,49,97,83.0,52,10,3.5,0,30.0,29.9,29.9,0.0,3
2019-12-27,27,69,62.4,55,62,59.4,54,97,90.0,78,14,5.9,0,30.0,29.9,29.8,0.0,4
2019-12-28,28,77,69.6,63,68,65.0,61,97,85.9,66,22,10.1,3,29.8,29.7,29.6,0.0,5
2019-12-29,29,69,60.8,50,66,51.8,36,97,75.6,33,21,9.9,3,29.9,29.7,29.6,0.12,6
2019-12-30,30,61,50.3,39,37,31.0,26,89,51.8,26,10,5.7,0,30.1,30.0,29.9,0.71,0
2019-12-31,31,60,48.8,38,39,31.3,22,77,55.3,23,13,2.7,0,30.2,30.1,30.0,0.0,1
2020-01-01,1,60,55.0,48,58,46.3,35,93,73.8,47,18,7.3,0,30.0,29.8,29.7,0.0,2
2020-02-01,2,65,61.4,59,62,59.4,57,97,93.0,87,10,3.6,0,29.6,29.6,29.5,0.12,5
2020-03-01,3,68,58.0,52,58,50.4,42,97,77.6,47,18,6.2,0,30.1,29.8,29.6,0.19,6
2020-04-01,4,69,54.0,41,41,37.2,33,82,56.4,26,9,5.3,0,30.3,30.2,30.1,0.0,2
2020-05-01,5,74,58.3,40,49,41.5,36,93,59.0,27,14,5.7,0,30.3,30.2,30.1,0.0,4
2020-06-01,6,75,61.4,46,55,50.0,44,93,68.8,44,12,4.8,0,30.1,30.0,29.9,0.0,0
2020-07-01,7,67,55.2,43,43,30.8,21,71,43.6,17,14,6.0,0,30.3,30.3,30.1,0.0,2
2020-08-01,8,67,53.1,35,57,43.5,31,90,72.1,46,20,9.7,0,30.3,30.2,30.0,0.0,5
2020-09-01,9,75,69.2,61,66,62.4,57,90,79.1,64,20,13.6,5,30.0,29.9,29.9,0.0,1
2020-10-01,10,76,73.6,72,70,66.8,65,90,79.4,73,23,18.1,13,29.9,29.8,29.6,0.0,3
2020-11-01,11,63,54.1,39,60,46.1,34,90,75.0,51,26,11.9,0,30.1,29.9,29.6,1.11,6
2020-12-01,12,56,43.5,35,46,38.7,32,93,83.8,67,12,6.3,0,30.1,30.1,30.1,0.0,1
2020-01-13,13,64,57.4,51,62,54.5,47,97,90.1,77,12,6.8,0,30.1,30.1,30.0,0.0,0
2020-01-14,14,79,72.2,64,72,68.4,62,97,88.2,74,8,4.7,0,30.0,30.0,29.9,0.12,1
2020-01-15,15,80,72.8,70,69,67.9,66,93,85.1,66,13,7.2,0,30.1,30.0,29.9,0.23,2
2020-01-16,16,76,70.4,64,68,66.0,62,93,86.1,71,14,9.0,3,30.2,30.1,30.1,0.0,3
2020-01-17,17,72,65.2,60,65,61.6,58,93,88.3,76,18,12.7,8,30.2,30.1,30.0,0.01,4
2020-01-18,18,74,68.5,55,68,63.2,43,93,83.6,58,20,6.0,0,30.2,30.0,30.0,0.01,5
2020-01-19,19,62,51.5,44,40,26.8,18,61,41.0,19,22,13.5,6,30.4,30.3,30.2,0.01,6
2020-01-20,20,62,49.5,40,31,28.1,25,65,46.2,25,16,7.9,0,30.5,30.4,30.4,0.0,0
2020-01-21,21,60,48.8,36,37,32.8,29,82,56.9,31,12,6.4,0,30.4,30.3,30.2,0.0,1
2020-01-22,22,59,52.1,43,57,47.7,34,93,85.7,58,20,13.4,8,30.2,29.9,29.8,0.0,2
2020-01-23,23,61,57.5,47,58,52.2,43,93,83.0,67,17,7.1,0,30.0,29.8,29.8,1.4,3
2020-01-24,24,67,51.7,42,45,38.8,29,93,66.9,25,8,2.9,0,30.1,30.0,30.0,0.0,4
2020-01-25,25,65,55.2,42,55,45.3,39,93,71.7,42,17,8.8,0,30.1,30.0,29.9,0.0,5
2020-01-26,26,75,62.8,54,60,56.4,52,97,81.5,48,13,5.1,0,29.9,29.9,29.8,0.13,6
2020-01-27,27,61,56.2,51,54,51.5,50,97,84.9,70,13,6.9,0,30.0,29.9,29.9,0.0,0
2020-01-28,28,62,57.8,50,58,53.5,42,93,85.7,71,18,9.1,0,29.9,29.8,29.7,0.0,1
2020-01-29,29,55,50.1,47,43,40.8,38,77,70.4,64,16,12.0,6,30.0,29.9,29.8,0.51,2
2020-01-30,30,55,51.6,49,47,45.4,43,83,79.3,72,9,7.6,5,30.0,30.0,29.9,0.0,3
2020-01-31,31,58,51.9,44,47,44.8,41,90,77.6,58,14,5.8,0,30.1,30.0,30.0,0.0,4
2020-01-02,1,69,53.2,41,41,37.0,30,93,59.9,23,10,5.2,0,30.2,30.1,30.1,0.0,3
2020-02-02,2,76,61.4,48,48,38.8,34,74,47.8,22,14,7.2,0,30.1,30.0,29.9,0.0,6
2020-03-02,3,75,67.6,57,62,58.7,49,84,73.3,60,24,11.9,3,29.9,29.8,29.7,0.0,0
2020-04-02,4,79,70.7,60,66,63.6,54,93,78.5,60,14,8.6,5,29.7,29.7,29.6,0.0,3
2020-05-02,5,58,48.1,41,54,43.0,36,90,82.8,76,21,13.4,8,29.7,29.6,29.6,0.0,5
2020-06-02,6,52,42.1,37,36,28.3,20,86,62.0,29,23,11.5,0,29.8,29.7,29.6,0.09,1
2020-07-02,7,72,55.0,34,49,35.8,26,83,52.8,27,13,6.1,0,30.0,29.8,29.8,0.0,3
2020-08-02,8,71,58.8,50,56,45.4,35,96,63.4,41,17,8.2,0,30.1,30.0,30.0,0.0,6
2020-09-02,9,73,67.3,61,69,62.3,56,91,83.9,73,22,11.9,6,30.0,29.9,29.9,0.0,2
2020-10-02,10,77,70.4,53,69,65.4,51,93,84.4,71,20,11.3,7,29.9,29.8,29.7,0.11,4
2020-11-02,11,57,53.9,50,54,51.3,47,93,90.7,86,15,10.1,6,29.9,29.9,29.8,0.03,0
2020-12-02,12,57,53.9,50,55,50.6,47,97,88.8,82,17,7.7,0,29.9,29.8,29.7,0.05,2
2020-02-13,13,59,49.0,42,47,39.8,37,93,71.8,48,21,10.3,0,30.2,30.1,29.9,0.01,3
2020-02-14,14,61,47.5,37,37,35.1,33,89,65.5,35,13,6.1,0,30.3,30.3,30.2,0.0,4
2020-02-15,15,66,55.9,42,56,48.1,36,86,75.2,60,17,8.6,0,30.2,30.1,30.0,0.0,5
2020-02-16,16,72,63.4,59,60,58.3,57,96,84.1,66,14,4.0,0,30.0,29.9,29.8,0.0,6
2020-02-17,17,80,69.0,60,68,64.0,57,97,84.8,62,15,7.8,0,29.8,29.8,29.7,0.0,0
2020-02-18,18,78,71.0,60,68,64.9,55,90,81.3,66,14,8.4,5,30.0,29.9,29.8,0.01,1
2020-02-19,19,60,55.7,52,55,51.5,49,93,86.2,81,15,10.3,7,30.1,30.1,30.0,0.0,2
2020-02-20,20,51,48.5,45,49,43.2,35,93,82.5,63,23,15.6,8,30.4,30.2,30.0,0.09,3
2020-02-21,21,57,47.3,39,35,32.4,29,82,58.6,36,16,10.1,0,30.6,30.4,30.4,0.5,4
2020-02-22,22,63,50.0,37,41,35.5,31,83,60.1,34,16,5.1,0,30.4,30.3,30.1,0.0,5
2020-02-23,23,68,61.0,49,60,53.8,43,90,77.6,63,16,9.8,0,30.1,29.9,29.8,0.0,6
2020-02-24,24,73,64.7,54,63,57.4,43,96,79.3,39,10,5.3,0,29.8,29.7,29.6,0.34,0
2020-02-25,25,72,60.0,48,50,46.0,39,96,62.7,40,17,7.8,0,30.0,29.8,29.7,0.35,1
2020-02-26,26,57,49.8,42,32,28.0,24,54,43.5,30,22,15.0,6,30.3,30.2,30.0,0.0,2
2020-02-27,27,60,46.6,33,32,27.3,22,85,51.3,24,8,3.3,0,30.3,30.3,30.2,0.0,3
2020-02-28,28,73,54.7,39,39,34.3,28,79,50.8,19,13,4.9,0,30.3,30.2,30.2,0.0,4
2020-02-29,29,74,60.0,44,55,44.0,38,86,59.5,29,21,7.8,0,30.2,30.1,30.0,0.0,5
2020-01-03,1,71,67.1,63,63,59.7,55,90,77.5,65,18,11.1,5,30.0,29.9,29.8,0.0,4
2020-02-03,2,79,70.8,66,66,64.2,62,93,80.4,56,15,6.8,0,29.8,29.7,29.6,0.04,0
2020-03-03,3,83,72.6,69,68,66.6,65,93,82.2,54,16,6.6,0,29.7,29.7,29.6,0.0,1
2020-04-03,4,76,67.4,57,71,63.1,49,97,86.0,69,25,11.3,5,29.9,29.6,29.6,0.02,4
2020-05-03,5,75,62.0,56,49,44.5,35,77,56.1,29,21,11.9,3,30.2,30.1,29.9,0.11,6
2020-06-03,6,73,60.3,50,41,30.7,23,64,36.6,15,23,7.8,0,30.4,30.3,30.2,0.0,2
2020-07-03,7,61,53.7,42,46,39.2,32,83,59.7,34,17,8.2,0,30.4,30.3,30.2,0.0,4
2020-08-03,8,73,60.9,47,57,51.4,44,93,72.9,49,22,13.5,0,30.2,30.2,30.1,0.0,0
2020-09-03,9,74,67.9,62,65,61.2,57,87,79.7,59,15,9.0,3,30.1,30.1,30.1,0.0,3
2020-10-03,10,81,69.7,63,68,64.5,62,97,84.6,52,12,4.2,0,30.2,30.1,30.1,0.0,5
2020-11-03,11,81,70.4,59,65,62.5,58,96,77.9,49,13,6.1,0,30.1,30.0,29.9,0.6,1
2020-12-03,12,84,74.1,69,66,63.2,61,84,69.8,46,16,9.0,5,29.9,29.8,29.7,0.0,3
2020-03-13,13,80,73.7,70,68,66.5,65,87,78.8,62,20,9.7,3,29.9,29.9,29.8,0.0,4
2020-03-14,14,81,74.4,71,70,67.2,63,94,79.1,54,16,9.8,0,30.1,30.0,29.9,0.0,5
2020-03-15,15,83,73.7,67,69,66.9,62,93,80.5,53,15,7.5,0,30.1,30.1,30.0,0.0,6
2020-03-16,16,75,69.4,64,66,64.0,62,97,83.5,66,15,6.4,0,30.1,30.0,30.0,0.0,0
2020-03-17,17,83,74.5,69,68,66.4,62,93,77.2,54,20,9.8,0,30.0,30.0,29.9,0.0,1
2020-03-18,18,82,74.6,71,68,66.6,64,87,76.8,56,16,10.7,7,30.0,29.9,29.9,0.0,2
2020-03-19,19,84,77.8,74,70,67.4,65,82,71.1,53,21,12.6,5,29.9,29.9,29.8,0.0,3
2020-03-20,20,76,69.4,57,71,66.1,53,94,89.3,82,21,8.4,0,30.2,30.1,29.9,0.04,4
2020-03-21,21,61,57.5,54,58,53.9,50,93,87.8,78,15,10.8,5,30.2,30.1,30.1,1.04,5
2020-03-22,22,77,67.5,58,70,63.1,57,97,86.2,71,13,7.8,5,30.1,30.0,29.9,0.36,6
2020-03-23,23,84,74.7,70,70,67.7,66,93,79.6,58,16,7.4,0,30.0,29.9,29.8,0.01,0
2020-03-24,24,87,77.3,72,69,67.7,64,87,73.7,48,15,8.0,0,29.9,29.8,29.7,0.0,1
2020-03-25,25,89,76.8,72,71,67.5,60,91,75.4,38,18,7.2,0,29.8,29.8,29.7,0.0,2
2020-03-26,26,87,74.7,68,69,67.2,66,93,78.7,49,18,7.6,0,29.8,29.8,29.7,0.0,3
2020-03-27,27,89,78.1,68,70,67.0,61,93,71.1,42,25,10.9,0,29.7,29.7,29.6,0.0,4
2020-03-28,28,80,72.6,60,70,63.8,48,85,74.3,54,17,7.8,0,29.9,29.7,29.6,0.0,5
2020-03-29,29,80,68.0,55,54,48.7,42,93,56.2,27,14,7.0,0,30.0,30.0,29.9,0.04,6
2020-03-30,30,83,72.4,64,69,60.7,49,84,67.3,49,17,8.6,5,30.0,29.9,29.7,0.0,0
2020-03-31,31,75,70.3,58,70,59.2,51,87,69.4,43,21,10.9,5,29.9,29.8,29.7,0.02,1
2020-01-04,1,74,63.1,52,54,50.1,45,93,65.7,38,16,9.2,0,29.9,29.9,29.8,0.0,5
2020-02-04,2,75,68.3,59,63,60.4,54,87,76.0,66,23,10.5,0,29.9,29.8,29.8,0.0,1
2020-03-04,3,82,71.8,65,69,65.0,62,93,80.0,58,15,8.5,0,29.9,29.8,29.7,0.0,2
2020-04-04,4,69,58.6,54,66,56.3,51,96,91.8,86,15,9.9,0,29.9,29.8,29.8,0.57,5
2020-05-04,5,73,65.1,58,63,59.5,56,96,82.6,64,14,7.8,0,30.0,29.9,29.8,0.77,0
2020-06-04,6,76,71.1,64,71,67.4,62,97,88.4,71,14,5.7,0,29.9,29.9,29.8,0.0,3
2020-07-04,7,86,78.1,72,73,71.5,70,97,81.2,61,8,5.0,0,29.9,29.8,29.8,0.27,5
2020-08-04,8,87,78.5,73,73,70.9,70,90,78.0,61,9,5.1,0,29.8,29.8,29.7,0.0,1
